School Year,County Number,County Name,District Number,District Name,School Number,School Name,School Code,State School Id,NCES ID,CO-OP,CO-OP Code,School Type,Teacher Count,Teacher Turnover Count,Turnover Percent
20232024,008,BOONE,035,Boone County,018,Steeplechase Elementary School,035018,008035018,210051002522,905,NKCES,A1,44,11,25.0
20232024,008,BOONE,035,Boone County,020,Rector A. Jones Middle School,035020,008035020,210051000080,905,NKCES,A1,62,14,22.6
20232024,008,BOONE,035,Boone County,025,Ballyshannon Middle School,035025,008035025,210051002460,905,NKCES,A1,49,8,16.3
20232024,008,BOONE,035,Boone County,030,Boone County High School,035030,008035030,210051000081,905,NKCES,A1,102,25,24.5
20232024,008,BOONE,035,Boone County,040,Burlington Elementary School,035040,008035040,210051000082,905,NKCES,A1,51,6,11.8
20232024,008,BOONE,035,Boone County,041,Charles H. Kelly Elementary School,035041,008035041,210051001519,905,NKCES,A1,23,1,4.3
20232024,008,BOONE,035,Boone County,043,Conner Middle School,035043,008035043,210051000083,905,NKCES,A1,64,10,15.6
20232024,008,BOONE,035,Boone County,045,Conner High School,035045,008035045,210051000084,905,NKCES,A1,94,15,16.0
20232024,008,BOONE,035,Boone County,050,Florence Elementary School,035050,008035050,210051000085,905,NKCES,A1,53,12,22.6
20232024,008,BOONE,035,Boone County,055,Chester Goodridge Elementary School,035055,008035055,210051000086,905,NKCES,A1,44,10,22.7
20232024,008,BOONE,035,Boone County,065,Hillard Collins Elementary School,035065,008035065,210051001608,905,NKCES,A1,46,9,19.6
20232024,008,BOONE,035,Boone County,071,Larry A. Ryle High School,035071,008035071,210051000011,905,NKCES,A1,122,19,15.6
20232024,008,BOONE,035,Boone County,075,Gray Middle School,035075,008035075,210051000638,905,NKCES,A1,69,12,17.4
20232024,008,BOONE,035,Boone County,080,New Haven Elementary School,035080,008035080,210051000088,905,NKCES,A1,41,4,9.8
20232024,008,BOONE,035,Boone County,081,Ockerman Elementary School,035081,008035081,210051000089,905,NKCES,A1,61,13,21.3
20232024,008,BOONE,035,Boone County,083,Stephens Elementary School,035083,008035083,210051001695,905,NKCES,A1,35,7,20.0
20232024,008,BOONE,035,Boone County,085,Ockerman Middle School,035085,008035085,210051000090,905,NKCES,A1,46,7,15.2
20232024,008,BOONE,035,Boone County,135,ACCEL Academy,035135,008035135,210051002523,905,NKCES,A5,17,7,41.2
20232024,008,BOONE,035,Boone County,160,Ignite Institute,035160,008035160,210051002536,905,NKCES,A2,51,6,11.8
20232024,008,BOONE,035,Boone County,170,RISE Academy,035170,008035170,210051002266,905,NKCES,A5,19,4,21.1
20232024,009,BOURBON,041,Bourbon County,,All Schools,041000,,,901,CKEC,,196,56,28.6
20232024,009,BOURBON,041,Bourbon County,010,Bourbon Central Elementary School,041010,009041010,210054001576,901,CKEC,A1,31,8,25.8
20232024,009,BOURBON,041,Bourbon County,011,Bourbon County Preschool Headstart,041011,009041011,210054002054,901,CKEC,A4,9,2,22.2
20232024,009,BOURBON,041,Bourbon County,030,Cane Ridge Elementary School,041030,009041030,210054000024,901,CKEC,A1,34,9,26.5
20232024,009,BOURBON,041,Bourbon County,090,North Middletown Elementary School,041090,009041090,210054000096,901,CKEC,A1,9,3,33.3
20232024,009,BOURBON,041,Bourbon County,110,Bourbon County High School,041110,009041110,210054000098,901,CKEC,A1,68,22,32.4
20232024,009,BOURBON,041,Bourbon County,120,Bourbon County Middle School,041120,009041120,210054000099,901,CKEC,A1,45,12,26.7
20232024,114,WARREN,042,Bowling Green Independent,,All Schools,042000,,,902,GRREC,,365,74,20.3
20232024,114,WARREN,042,Bowling Green Independent,010,Dishman McGinnis Elementary School,042010,114042010,210057000100,902,GRREC,A1,45,11,24.4
20232024,114,WARREN,042,Bowling Green Independent,011,Childrens Crisis Stabilization Unit,042011,114042011,210057001830,902,GRREC,A6,0,0,0.0
20232024,114,WARREN,042,Bowling Green Independent,013,Warren Regional Juvenile Detention Ctr,042013,114042013,210057001911,902,GRREC,A6,3,0,0.0
20232024,114,WARREN,042,Bowling Green Independent,057,Parker-Bennett-Curry School,042057,114042057,210057000102,902,GRREC,A1,41,10,24.4
20232024,114,WARREN,042,Bowling Green Independent,060,Potter Gray Elementary,042060,114042060,210057000103,902,GRREC,A1,28,5,17.9
20232024,114,WARREN,042,Bowling Green Independent,065,Bowling Green Junior High,042065,114042065,210057000104,902,GRREC,A1,73,17,23.3
20232024,114,WARREN,042,Bowling Green Independent,070,Bowling Green High School,042070,114042070,210057000105,902,GRREC,A1,99,11,11.1
20232024,114,WARREN,042,Bowling Green Independent,080,T C Cherry Elementary School,042080,114042080,210057000106,902,GRREC,A1,36,9,25.0
20232024,114,WARREN,042,Bowling Green Independent,090,W R McNeill Elementary School,042090,114042090,210057000107,902,GRREC,A1,34,9,26.5
20232024,114,WARREN,042,Bowling Green Independent,098,Bowling Green Learning Center,042098,114042098,210057001696,902,GRREC,A5,6,2,33.3
20232024,010,BOYD,045,Boyd County,,All Schools,045000,,,903,KEDC,,276,50,18.1
20232024,010,BOYD,045,Boyd County,010,Boyd County High School,045010,010045010,210062000108,903,KEDC,A1,73,15,20.5
20232024,010,BOYD,045,Boyd County,020,Cannonsburg Elementary School,045020,010045020,210062000109,903,KEDC,A1,34,1,2.9
20232024,010,BOYD,045,Boyd County,035,Boyd County Middle School,045035,010045035,210062000112,903,KEDC,A1,50,8,16.0
20232024,010,BOYD,045,Boyd County,045,Boyd County Central School,045045,010045045,210062002466,903,KEDC,A5,10,3,30.0
20232024,010,BOYD,045,Boyd County,080,Summit Elementary School,045080,010045080,210062000117,903,KEDC,A1,42,9,21.4
20232024,010,BOYD,045,Boyd County,095,Catlettsburg Elementary School,045095,010045095,210062000118,903,KEDC,A1,25,3,12.0
20232024,010,BOYD,045,Boyd County,097,Ponderosa Elementary School,045097,010045097,210062000030,903,KEDC,A1,28,5,17.9
20232024,010,BOYD,045,Boyd County,120,Boyd Co Career & Tech Educ Ctr Voc Sch,045120,010045120,210062001479,903,KEDC,A2,0,0,0.0
20232024,010,BOYD,045,Boyd County,198,Boyd Co Early Childhood Academy,045198,010045198,210062001923,903,KEDC,A4,14,6,42.9
20232024,011,BOYLE,051,Boyle County,,All Schools,051000,,,901,CKEC,,219,40,18.3
20232024,011,BOYLE,051,Boyle County,003,Boyle County Middle School,051003,011051003,210063000119,901,CKEC,A1,50,13,26.0
20232024,011,BOYLE,051,Boyle County,004,Boyle County Day Treatment,051004,011051004,210063001713,901,CKEC,A6,2,1,50.0
20232024,011,BOYLE,051,Boyle County,005,Boyle County High School,051005,011051005,210063000120,901,CKEC,A1,60,8,13.3
20232024,011,BOYLE,051,Boyle County,040,Junction City Elementary School,051040,011051040,210063000121,901,CKEC,A1,36,5,13.9
20232024,011,BOYLE,051,Boyle County,050,Woodlawn Elementary School,051050,011051050,210063000122,901,CKEC,A1,46,8,17.4
20232024,011,BOYLE,051,Boyle County,080,Perryville Elementary School,051080,011051080,210063000124,901,CKEC,A1,25,5,20.0
20232024,012,BRACKEN,055,Bracken County,,All Schools,055000,,,905,NKCES,,96,17,17.7
20232024,012,BRACKEN,055,Bracken County,010,Bracken County High School,055010,012055010,210066000125,905,NKCES,A1,26,4,15.4
20232024,012,BRACKEN,055,Bracken County,050,Taylor Elementary School,055050,012055050,210066000128,905,NKCES,A1,44,9,20.5
20232024,012,BRACKEN,055,Bracken County,060,Bracken County Middle School,055060,012055060,210066001560,905,NKCES,A1,26,4,15.4
20232024,013,BREATHITT,061,Breathitt County,,All Schools,061000,,,904,KVEC,,132,50,37.9
20232024,013,BREATHITT,061,Breathitt County,030,Highland-Turner Elementary School,061030,013061030,210069001659,904,KVEC,A1,18,3,16.7
20232024,013,BREATHITT,061,Breathitt County,031,Breathitt Regional School,061031,013061031,210069001623,904,KVEC,A6,2,0,0.0
20232024,013,BREATHITT,061,Breathitt County,033,Breathitt Learning Academy,061033,013061033,210069001842,904,KVEC,A6,3,0,0.0
20232024,013,BREATHITT,061,Breathitt County,035,Breathitt Elementary,061035,013061035,210069002565,904,KVEC,A1,0,0,0.0
20232024,013,BREATHITT,061,Breathitt County,060,Breathitt County High School,061060,013061060,210069000129,904,KVEC,A1,57,11,19.3
20232024,013,BREATHITT,061,Breathitt County,150,Sebastian Elementary School,061150,013061150,210069000132,904,KVEC,A1,33,17,51.5
20232024,014,BRECKINRIDGE,065,Breckinridge County,,All Schools,065000,,,902,GRREC,,221,69,31.2
20232024,014,BRECKINRIDGE,065,Breckinridge County,010,Breckinridge County High School,065010,014065010,210072000137,902,GRREC,A1,66,14,21.2
20232024,014,BRECKINRIDGE,065,Breckinridge County,020,Hardinsburg Elementary School,065020,014065020,210072000138,902,GRREC,A1,44,12,27.3
20232024,014,BRECKINRIDGE,065,Breckinridge County,030,Ben Johnson Elementary School,065030,014065030,210072000139,902,GRREC,A1,19,7,36.8
20232024,014,BRECKINRIDGE,065,Breckinridge County,040,Custer Elementary School,065040,014065040,210072000140,902,GRREC,A1,17,5,29.4
20232024,014,BRECKINRIDGE,065,Breckinridge County,050,Irvington Elementary School,065050,014065050,210072000141,902,GRREC,A1,29,16,55.2
20232024,014,BRECKINRIDGE,065,Breckinridge County,100,Breckinridge County Middle School,065100,014065100,210072001304,902,GRREC,A1,46,15,32.6
20232024,015,BULLITT,071,Bullitt County,,All Schools,071000,,,906,OVEC,,805,180,22.4
20232024,015,BULLITT,071,Bullitt County,005,Bernheim Middle School,071005,015071005,210075000414,906,OVEC,A1,26,10,38.5
20232024,015,BULLITT,071,Bullitt County,006,Freedom Elementary School,071006,015071006,210075001958,906,OVEC,A1,33,9,27.3
20232024,015,BULLITT,071,Bullitt County,007,Zoneton Middle School,071007,015071007,210075001973,906,OVEC,A1,22,9,40.9
20232024,015,BULLITT,071,Bullitt County,008,Shepherdsville Elementary,071008,015071008,210075001974,906,OVEC,A1,38,7,18.4
20232024,015,BULLITT,071,Bullitt County,009,Eastside Middle School,071009,015071009,210075001975,906,OVEC,A1,41,4,9.8
20232024,015,BULLITT,071,Bullitt County,010,Brooks Elementary School,071010,015071010,210075000144,906,OVEC,A1,29,6,20.7
20232024,015,BULLITT,071,Bullitt County,015,Bullitt Central High School,071015,015071015,210075000145,906,OVEC,A1,79,16,20.3
20232024,015,BULLITT,071,Bullitt County,016,Bullitt East High School,071016,015071016,210075001409,906,OVEC,A1,80,15,18.8
20232024,015,BULLITT,071,Bullitt County,018,Bullitt Lick Middle School,071018,015071018,210075001410,906,OVEC,A1,35,16,45.7
20232024,015,BULLITT,071,Bullitt County,020,Cedar Grove Elementary,071020,015071020,210075000146,906,OVEC,A1,27,3,11.1
20232024,015,BULLITT,071,Bullitt County,025,Hebron Middle School,071025,015071025,210075000147,906,OVEC,A1,28,4,14.3
20232024,015,BULLITT,071,Bullitt County,030,Lebanon Junction Elementary,071030,015071030,210075000148,906,OVEC,A1,22,4,18.2
20232024,015,BULLITT,071,Bullitt County,032,Spring Meadows,071032,015071032,210075002169,906,OVEC,A6,2,0,0.0
20232024,015,BULLITT,071,Bullitt County,045,Maryville Elementary School,071045,015071045,210075000149,906,OVEC,A1,23,11,47.8
20232024,015,BULLITT,071,Bullitt County,050,MT. Washington Middle School,071050,015071050,210075000150,906,OVEC,A1,28,6,21.4
20232024,015,BULLITT,071,Bullitt County,055,MT. Washington Elementary,071055,015071055,210075000151,906,OVEC,A1,40,11,27.5
20232024,015,BULLITT,071,Bullitt County,060,Crossroads Elementary,071060,015071060,210075002286,906,OVEC,A1,32,3,9.4
20232024,015,BULLITT,071,Bullitt County,065,Pleasant Grove Elementary School,071065,015071065,210075001305,906,OVEC,A1,34,3,8.8
20232024,015,BULLITT,071,Bullitt County,070,Nichols Elementary,071070,015071070,210075000153,906,OVEC,A1,14,4,28.6
20232024,015,BULLITT,071,Bullitt County,075,North Bullitt High School,071075,015071075,210075000154,906,OVEC,A1,63,9,14.3
20232024,015,BULLITT,071,Bullitt County,078,Old Mill Elementary School,071078,015071078,210075001578,906,OVEC,A1,32,10,31.3
20232024,015,BULLITT,071,Bullitt County,080,Overdale Elementary School,071080,015071080,210075000155,906,OVEC,A1,25,4,16.0
20232024,015,BULLITT,071,Bullitt County,090,Roby Elementary School,071090,015071090,210075000156,906,OVEC,A1,26,10,38.5
20232024,015,BULLITT,071,Bullitt County,110,Riverview Opportunity Center,071110,015071110,210075000157,906,OVEC,A5,20,5,25.0
20232024,015,BULLITT,071,Bullitt County,120,Bullitt Alternative Center,071120,015071120,210075000929,906,OVEC,A6,6,1,16.7
20232024,084,MERCER,072,Burgin Independent,,All Schools,072000,,,901,CKEC,,39,6,15.4
20232024,084,MERCER,072,Burgin Independent,030,Burgin Independent School,072030,084072030,210078002407,901,CKEC,A1,39,6,15.4
20232024,016,BUTLER,075,Butler County,,All Schools,075000,,,902,GRREC,,162,16,9.9
20232024,016,BUTLER,075,Butler County,030,Butler County High School,075030,016075030,210081000160,902,GRREC,A1,55,6,10.9
20232024,016,BUTLER,075,Butler County,031,North Butler Elementary,075031,016075031,210081001976,902,GRREC,A1,27,3,11.1
20232024,016,BUTLER,075,Butler County,032,Butler County Learning Center,075032,016075032,210081001977,902,GRREC,A5,4,3,75.0
20232024,016,BUTLER,075,Butler County,035,Butler County Middle School,075035,016075035,210081001697,902,GRREC,A1,37,3,8.1
20232024,016,BUTLER,075,Butler County,120,Morgantown Elementary School,075120,016075120,210081000164,902,GRREC,A1,39,1,2.6
20232024,017,CALDWELL,081,Caldwell County,,All Schools,081000,,,908,WKEC,,135,24,17.8
20232024,017,CALDWELL,081,Caldwell County,010,Caldwell County High School,081010,017081010,210084000166,908,WKEC,A1,45,12,26.7
20232024,017,CALDWELL,081,Caldwell County,020,Caldwell County Middle School,081020,017081020,210084000167,908,WKEC,A1,29,4,13.8
20232024,017,CALDWELL,081,Caldwell County,030,Caldwell County Primary School,081030,017081030,210084001660,908,WKEC,A1,34,2,5.9
20232024,017,CALDWELL,081,Caldwell County,070,Caldwell County Elementary School,081070,017081070,210084000170,908,WKEC,A1,27,6,22.2
20232024,018,CALLOWAY,085,Calloway County,,All Schools,085000,,,908,WKEC,,222,32,14.4
20232024,018,CALLOWAY,085,Calloway County,020,Calloway County High School,085020,018085020,210087000171,908,WKEC,A1,62,6,9.7
20232024,018,CALLOWAY,085,Calloway County,025,East Calloway Elementary School,085025,018085025,210087000172,908,WKEC,A1,24,3,12.5
20232024,018,CALLOWAY,085,Calloway County,035,North Calloway Elementary School,085035,018085035,210087000173,908,WKEC,A1,41,6,14.6
20232024,018,CALLOWAY,085,Calloway County,045,Southwest Calloway Elementary School,085045,018085045,210087000174,908,WKEC,A1,25,2,8.0
20232024,018,CALLOWAY,085,Calloway County,055,Calloway County Middle School,085055,018085055,210087001411,908,WKEC,A1,48,11,22.9
20232024,018,CALLOWAY,085,Calloway County,075,Calloway County Preschool Center,085075,018085075,210087000931,908,WKEC,A4,7,0,0.0
20232024,018,CALLOWAY,085,Calloway County,095,Calloway County Day Treatment,085095,018085095,210087002366,908,WKEC,A6,7,1,14.3
20232024,018,CALLOWAY,085,Calloway County,096,Calloway County Alternative Program,085096,018085096,210087002370,908,WKEC,A5,8,3,37.5
